"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"33K3E8REWWVLEQQ38LDUWXGIFO6X88","3X2GEGK7X2ZDNFNA60RS3QW5D6F440","Multiple Choice Task","This is a 50-question multiple-choice task.","survey, multiple-choice","$0.10","Thu Nov 23 00:41:19 PST 2017","60","BatchId:3021469;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 25 00:41:19 PST 2017","","","3ZPPDN2SLVWE8FFQ8BYHXOM959VE9S","A10U0UWBQ1OBZD","Submitted","Thu Nov 23 06:44:25 PST 2017","Thu Nov 23 06:44:38 PST 2017","Tue Nov 28 06:44:38 PST 2017","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","490487355"
"33K3E8REWWVLEQQ38LDUWXGIFO6X88","3X2GEGK7X2ZDNFNA60RS3QW5D6F440","Multiple Choice Task","This is a 50-question multiple-choice task.","survey, multiple-choice","$0.10","Thu Nov 23 00:41:19 PST 2017","60","BatchId:3021469;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 25 00:41:19 PST 2017","","","3BV8HQ2ZZW1O0JWGUZTJHV5GUVFA6C","A12E0YAXVLAJOW","Submitted","Thu Nov 23 21:27:19 PST 2017","Thu Nov 23 21:36:35 PST 2017","Tue Nov 28 21:36:35 PST 2017","","","","556","0% (0/0)","0% (0/0)","0% (0/0)","270445227"
"33K3E8REWWVLEQQ38LDUWXGIFO6X88","3X2GEGK7X2ZDNFNA60RS3QW5D6F440","Multiple Choice Task","This is a 50-question multiple-choice task.","survey, multiple-choice","$0.10","Thu Nov 23 00:41:19 PST 2017","60","BatchId:3021469;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 25 00:41:19 PST 2017","","","31LVTDXBL7AYILL4JEL714CNKSVLR2","A1565BNEK1R86W","Submitted","Thu Nov 23 04:45:10 PST 2017","Thu Nov 23 04:55:12 PST 2017","Tue Nov 28 04:55:12 PST 2017","","","","602","0% (0/0)","0% (0/0)","0% (0/0)","999102904"
"33K3E8REWWVLEQQ38LDUWXGIFO6X88","3X2GEGK7X2ZDNFNA60RS3QW5D6F440","Multiple Choice Task","This is a 50-question multiple-choice task.","survey, multiple-choice","$0.10","Thu Nov 23 00:41:19 PST 2017","60","BatchId:3021469;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 25 00:41:19 PST 2017","","","3DZQRBDBSLFT3WVSSXHCVSN26AES3E","A16YVNUJMK1RNE","Submitted","Thu Nov 23 20:02:37 PST 2017","Thu Nov 23 20:09:03 PST 2017","Tue Nov 28 20:09:03 PST 2017","","","","386","0% (0/0)","0% (0/0)","0% (0/0)","157490596"
"33K3E8REWWVLEQQ38LDUWXGIFO6X88","3X2GEGK7X2ZDNFNA60RS3QW5D6F440","Multiple Choice Task","This is a 50-question multiple-choice task.","survey, multiple-choice","$0.10","Thu Nov 23 00:41:19 PST 2017","60","BatchId:3021469;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 25 00:41:19 PST 2017","","","30BXRYBRP4X14LJ0RNGFWBRXVS4HW1","A1A6UVH1CCP8CD","Submitted","Thu Nov 23 22:04:39 PST 2017","Thu Nov 23 22:13:00 PST 2017","Tue Nov 28 22:13:00 PST 2017","","","","501","0% (0/0)","0% (0/0)","0% (0/0)","691673874"
"33K3E8REWWVLEQQ38LDUWXGIFO6X88","3X2GEGK7X2ZDNFNA60RS3QW5D6F440","Multiple Choice Task","This is a 50-question multiple-choice task.","survey, multiple-choice","$0.10","Thu Nov 23 00:41:19 PST 2017","60","BatchId:3021469;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 25 00:41:19 PST 2017","","","3B1NLC6UGZWXKGROVVK2JH70NVEPG5","A1B5YMVUL4HH67","Submitted","Thu Nov 23 20:32:53 PST 2017","Thu Nov 23 20:38:24 PST 2017","Tue Nov 28 20:38:24 PST 2017","","","","331","0% (0/0)","0% (0/0)","0% (0/0)","9686073"
"33K3E8REWWVLEQQ38LDUWXGIFO6X88","3X2GEGK7X2ZDNFNA60RS3QW5D6F440","Multiple Choice Task","This is a 50-question multiple-choice task.","survey, multiple-choice","$0.10","Thu Nov 23 00:41:19 PST 2017","60","BatchId:3021469;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 25 00:41:19 PST 2017","","","3M0BCWMB8VWRD8GERV6JA0OZ0DXBW9","A1D6U8UNEELO45","Submitted","Thu Nov 23 04:51:35 PST 2017","Thu Nov 23 04:52:19 PST 2017","Tue Nov 28 04:52:19 PST 2017","","","","44","0% (0/0)","0% (0/0)","0% (0/0)","680089292"
"33K3E8REWWVLEQQ38LDUWXGIFO6X88","3X2GEGK7X2ZDNFNA60RS3QW5D6F440","Multiple Choice Task","This is a 50-question multiple-choice task.","survey, multiple-choice","$0.10","Thu Nov 23 00:41:19 PST 2017","60","BatchId:3021469;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 25 00:41:19 PST 2017","","","3M68NM076H7GZ0IXWAF5CLUQUYK6RV","A1FBHWI0K8SGQA","Submitted","Thu Nov 23 16:55:27 PST 2017","Thu Nov 23 17:12:46 PST 2017","Tue Nov 28 17:12:46 PST 2017","","","","1039","0% (0/0)","0% (0/0)","0% (0/0)","332836623"
"33K3E8REWWVLEQQ38LDUWXGIFO6X88","3X2GEGK7X2ZDNFNA60RS3QW5D6F440","Multiple Choice Task","This is a 50-question multiple-choice task.","survey, multiple-choice","$0.10","Thu Nov 23 00:41:19 PST 2017","60","BatchId:3021469;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 25 00:41:19 PST 2017","","","3BGYGHDBBXKBDFIBUIO1L05620G227","A1JF9ZNXWK5QZU","Submitted","Thu Nov 23 00:59:37 PST 2017","Thu Nov 23 01:14:21 PST 2017","Tue Nov 28 01:14:21 PST 2017","","","","884","0% (0/0)","0% (0/0)","0% (0/0)","167532507"
"33K3E8REWWVLEQQ38LDUWXGIFO6X88","3X2GEGK7X2ZDNFNA60RS3QW5D6F440","Multiple Choice Task","This is a 50-question multiple-choice task.","survey, multiple-choice","$0.10","Thu Nov 23 00:41:19 PST 2017","60","BatchId:3021469;OriginalHitTemplateId:920937340;","1200","432000","Sat Nov 25 00:41:19 PST 2017","","","3BDCF01OGXU7FMXQX9D1905KNF1LYV","A1KK28XXMM8KEL","Submitted","Thu Nov 23 00:45:49 PST 2017","Thu Nov 23 01:01:14 PST 2017","Tue Nov 28 01:01:14 PST 2017","","","","925","0% (0/0)","0% (0/0)","0% (0/0)","292560001"
