"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3TFJJUELSHPMPDDJ18868TI5S0X2C3","3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25","Multiple Choice Task","This is a 50-question multiple-choice task.","survey, multiple-choice","$0.10","Sat Oct 28 04:17:01 PDT 2017","50","BatchId:2987746;OriginalHitTemplateId:920937340;","1200","259200","Mon Oct 30 04:17:01 PDT 2017","","","30JNVC0OR9KWKONEFEH94M9B6R4QHM","A1ANSFI5L7SUUH","Submitted","Sat Oct 28 05:53:28 PDT 2017","Sat Oct 28 05:59:31 PDT 2017","Tue Oct 31 05:59:31 PDT 2017","","","","363","0% (0/0)","0% (0/0)","0% (0/0)","976627881"
"3TFJJUELSHPMPDDJ18868TI5S0X2C3","3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25","Multiple Choice Task","This is a 50-question multiple-choice task.","survey, multiple-choice","$0.10","Sat Oct 28 04:17:01 PDT 2017","50","BatchId:2987746;OriginalHitTemplateId:920937340;","1200","259200","Mon Oct 30 04:17:01 PDT 2017","","","31JLPPHS2UUE543ZLG03BND18L43OK","A1IPW3ERKG1H5V","Submitted","Sat Oct 28 04:52:10 PDT 2017","Sat Oct 28 04:54:31 PDT 2017","Tue Oct 31 04:54:31 PDT 2017","","","","141","0% (0/0)","0% (0/0)","0% (0/0)","447309263"
"3TFJJUELSHPMPDDJ18868TI5S0X2C3","3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25","Multiple Choice Task","This is a 50-question multiple-choice task.","survey, multiple-choice","$0.10","Sat Oct 28 04:17:01 PDT 2017","50","BatchId:2987746;OriginalHitTemplateId:920937340;","1200","259200","Mon Oct 30 04:17:01 PDT 2017","","","32SVAV9L3F9P309YBXVLASTWJ40A3S","A2OW0GGDTHSVPC","Submitted","Sat Oct 28 05:46:13 PDT 2017","Sat Oct 28 05:56:37 PDT 2017","Tue Oct 31 05:56:37 PDT 2017","","","","624","0% (0/0)","0% (0/0)","0% (0/0)","358243096"
"3TFJJUELSHPMPDDJ18868TI5S0X2C3","3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25","Multiple Choice Task","This is a 50-question multiple-choice task.","survey, multiple-choice","$0.10","Sat Oct 28 04:17:01 PDT 2017","50","BatchId:2987746;OriginalHitTemplateId:920937340;","1200","259200","Mon Oct 30 04:17:01 PDT 2017","","","336KAV9KYQS1E0BIN3VWU46BGH32YJ","A1VOFYYXKZWG7W","Submitted","Sat Oct 28 04:20:01 PDT 2017","Sat Oct 28 04:25:49 PDT 2017","Tue Oct 31 04:25:49 PDT 2017","","","","348","0% (0/0)","0% (0/0)","0% (0/0)","126921487"
"3TFJJUELSHPMPDDJ18868TI5S0X2C3","3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25","Multiple Choice Task","This is a 50-question multiple-choice task.","survey, multiple-choice","$0.10","Sat Oct 28 04:17:01 PDT 2017","50","BatchId:2987746;OriginalHitTemplateId:920937340;","1200","259200","Mon Oct 30 04:17:01 PDT 2017","","","33M4IA01QG1TIF2TXXOVCY7AQ3OXRM","A3F0IB24N4G54T","Submitted","Sat Oct 28 04:18:02 PDT 2017","Sat Oct 28 04:24:04 PDT 2017","Tue Oct 31 04:24:04 PDT 2017","","","","362","0% (0/0)","0% (0/0)","0% (0/0)","933232067"
"3TFJJUELSHPMPDDJ18868TI5S0X2C3","3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25","Multiple Choice Task","This is a 50-question multiple-choice task.","survey, multiple-choice","$0.10","Sat Oct 28 04:17:01 PDT 2017","50","BatchId:2987746;OriginalHitTemplateId:920937340;","1200","259200","Mon Oct 30 04:17:01 PDT 2017","","","340UGXU9DY1TUIPF1CIITOX9HRKVUL","A305KD2HBUUCMQ","Submitted","Sat Oct 28 04:29:48 PDT 2017","Sat Oct 28 04:33:10 PDT 2017","Tue Oct 31 04:33:10 PDT 2017","","","","202","0% (0/0)","0% (0/0)","0% (0/0)","695354202"
"3TFJJUELSHPMPDDJ18868TI5S0X2C3","3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25","Multiple Choice Task","This is a 50-question multiple-choice task.","survey, multiple-choice","$0.10","Sat Oct 28 04:17:01 PDT 2017","50","BatchId:2987746;OriginalHitTemplateId:920937340;","1200","259200","Mon Oct 30 04:17:01 PDT 2017","","","358UUM7WRZ3Z30W2FKKXIZUMOA9R7L","A34LRS5WXFCCIY","Submitted","Sat Oct 28 05:08:13 PDT 2017","Sat Oct 28 05:14:17 PDT 2017","Tue Oct 31 05:14:17 PDT 2017","","","","364","0% (0/0)","0% (0/0)","0% (0/0)","552381517"
"3TFJJUELSHPMPDDJ18868TI5S0X2C3","3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25","Multiple Choice Task","This is a 50-question multiple-choice task.","survey, multiple-choice","$0.10","Sat Oct 28 04:17:01 PDT 2017","50","BatchId:2987746;OriginalHitTemplateId:920937340;","1200","259200","Mon Oct 30 04:17:01 PDT 2017","","","35GMH2SV3EHHF2JWA0HZUEHYZATOEV","A2BACJE00ZUDXS","Submitted","Sat Oct 28 04:19:16 PDT 2017","Sat Oct 28 04:27:38 PDT 2017","Tue Oct 31 04:27:38 PDT 2017","","","","502","0% (0/0)","0% (0/0)","0% (0/0)","821691601"
"3TFJJUELSHPMPDDJ18868TI5S0X2C3","3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25","Multiple Choice Task","This is a 50-question multiple-choice task.","survey, multiple-choice","$0.10","Sat Oct 28 04:17:01 PDT 2017","50","BatchId:2987746;OriginalHitTemplateId:920937340;","1200","259200","Mon Oct 30 04:17:01 PDT 2017","","","386CSBG1OZMGNZ3XJVQ57VKLXDO6Q1","A1GRRCH4K8JYBO","Submitted","Sat Oct 28 05:10:48 PDT 2017","Sat Oct 28 05:11:37 PDT 2017","Tue Oct 31 05:11:37 PDT 2017","","","","49","0% (0/0)","0% (0/0)","0% (0/0)","259383722"
"3TFJJUELSHPMPDDJ18868TI5S0X2C3","3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25","Multiple Choice Task","This is a 50-question multiple-choice task.","survey, multiple-choice","$0.10","Sat Oct 28 04:17:01 PDT 2017","50","BatchId:2987746;OriginalHitTemplateId:920937340;","1200","259200","Mon Oct 30 04:17:01 PDT 2017","","","38JBBYETQOADB99ERG2QGGBTIJUE4C","A19BEDJTKWEDDM","Submitted","Sat Oct 28 05:21:18 PDT 2017","Sat Oct 28 05:26:29 PDT 2017","Tue Oct 31 05:26:29 PDT 2017","","","","311","0% (0/0)","0% (0/0)","0% (0/0)","208233622"
"3TFJJUELSHPMPDDJ18868TI5S0X2C3","3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25","Multiple Choice Task","This is a 50-question multiple-choice task.","survey, multiple-choice","$0.10","Sat Oct 28 04:17:01 PDT 2017","50","BatchId:2987746;OriginalHitTemplateId:920937340;","1200","259200","Mon Oct 30 04:17:01 PDT 2017","","","3A4NIXBJ76Z7L58CE6PQF5IDD7GML2","ABVZFMC26LXO6","Submitted","Sat Oct 28 05:43:02 PDT 2017","Sat Oct 28 05:43:49 PDT 2017","Tue Oct 31 05:43:49 PDT 2017","","","","47","0% (0/0)","0% (0/0)","0% (0/0)","750451944"
